title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
ZZ Top: That Little Ol' Band from Texas,Movie,2019,,91,Documentation,['GB'],,tt9015306,7.5,1692.0
ZZ Top: That Little Ol' Band from Texas,Movie,2019,,91,Music,['GB'],,tt9015306,7.5,1692.0
Super Deluxe,Movie,2019,NC-17,176,Thriller,['IN'],,tt7019942,8.4,13680.0
Super Deluxe,Movie,2019,NC-17,176,Action,['IN'],,tt7019942,8.4,13680.0
Super Deluxe,Movie,2019,NC-17,176,Comedy,['IN'],,tt7019942,8.4,13680.0
Super Deluxe,Movie,2019,NC-17,176,Crime,['IN'],,tt7019942,8.4,13680.0
Super Deluxe,Movie,2019,NC-17,176,Drama,['IN'],,tt7019942,8.4,13680.0
The Speed Cubers,Movie,2020,,39,Documentation,['US'],,,,
The Stranded,TV Show,2019,TV-MA,49,Drama,['TH'],1.0,tt9310400,6.2,1241.0
The Stranded,TV Show,2019,TV-MA,49,Action,['TH'],1.0,tt9310400,6.2,1241.0
Who Killed Malcolm X?,TV Show,2019,TV-MA,45,Crime,['US'],1.0,tt10948316,7.5,2125.0
Who Killed Malcolm X?,TV Show,2019,TV-MA,45,History,['US'],1.0,tt10948316,7.5,2125.0
Who Killed Malcolm X?,TV Show,2019,TV-MA,45,Documentation,['US'],1.0,tt10948316,7.5,2125.0
Pandemic: How to Prevent an Outbreak,TV Show,2020,TV-14,49,Documentation,['US'],1.0,tt11497904,6.3,2759.0
Curon,TV Show,2020,TV-MA,49,Scifi,['IT'],1.0,,,
Villain,Movie,2020,R,97,Drama,['GB'],,tt9820352,5.9,3243.0
Villain,Movie,2020,R,97,Thriller,['GB'],,tt9820352,5.9,3243.0
Villain,Movie,2020,R,97,Action,['GB'],,tt9820352,5.9,3243.0
Villain,Movie,2020,R,97,Crime,['GB'],,tt9820352,5.9,3243.0
"Oh, Ramona!",Movie,2019,R,109,Comedy,['RO'],,tt7200946,4.8,8854.0
"Oh, Ramona!",Movie,2019,R,109,Romance,['RO'],,tt7200946,4.8,8854.0
"Oh, Ramona!",Movie,2019,R,109,European,['RO'],,tt7200946,4.8,8854.0
Kissing Game,TV Show,2020,,40,Drama,['BR'],1.0,tt12825380,,
Rogue City,Movie,2020,PG-13,116,Thriller,['FR'],,,,
Luna Nera,TV Show,2020,TV-MA,45,Drama,['IT'],1.0,tt8403622,6.0,2883.0
Luna Nera,TV Show,2020,TV-MA,45,Fantasy,['IT'],1.0,tt8403622,6.0,2883.0
Luna Nera,TV Show,2020,TV-MA,45,Thriller,['IT'],1.0,tt8403622,6.0,2883.0
Luna Nera,TV Show,2020,TV-MA,45,Scifi,['IT'],1.0,tt8403622,6.0,2883.0
Reality Z,TV Show,2020,TV-MA,31,Comedy,['BR'],1.0,tt10241238,5.6,2437.0
Reality Z,TV Show,2020,TV-MA,31,Horror,['BR'],1.0,tt10241238,5.6,2437.0
Reality Z,TV Show,2020,TV-MA,31,Scifi,['BR'],1.0,tt10241238,5.6,2437.0
The Least Expected Day: Inside the Movistar Team 2019,TV Show,2020,TV-MA,31,Documentation,['ES'],3.0,tt12048124,7.4,756.0
The Least Expected Day: Inside the Movistar Team 2019,TV Show,2020,TV-MA,31,Sport,['ES'],3.0,tt12048124,7.4,756.0
Rookie Historian Goo Hae-Ryung,TV Show,2019,,41,Romance,['KR'],1.0,tt10406128,8.2,1937.0
Rookie Historian Goo Hae-Ryung,TV Show,2019,,41,Comedy,['KR'],1.0,tt10406128,8.2,1937.0
Rookie Historian Goo Hae-Ryung,TV Show,2019,,41,Drama,['KR'],1.0,tt10406128,8.2,1937.0
Rookie Historian Goo Hae-Ryung,TV Show,2019,,41,History,['KR'],1.0,tt10406128,8.2,1937.0
Delhi Crime,TV Show,2019,TV-MA,27,Drama,['IN'],1.0,tt9398466,8.5,18732.0
Delhi Crime,TV Show,2019,TV-MA,27,Crime,['IN'],1.0,tt9398466,8.5,18732.0
The Surgeon's Cut,TV Show,2020,TV-14,50,Documentation,[],1.0,tt13487106,8.5,1010.0
Larry the Cable Guy: Remain Seated,Movie,2020,R,67,Comedy,['US'],,tt11464488,6.6,258.0
Seth Meyers: Lobby Baby,Movie,2019,,61,Comedy,['US'],,tt11168100,7.4,2542.0
Can You Hear Me?,TV Show,2019,TV-MA,22,Drama,['CA'],3.0,tt9747016,7.6,688.0
Can You Hear Me?,TV Show,2019,TV-MA,22,Comedy,['CA'],3.0,tt9747016,7.6,688.0
Svaha: The Sixth Finger,Movie,2019,,122,Thriller,['KR'],,tt7299298,6.2,3762.0
Svaha: The Sixth Finger,Movie,2019,,122,Crime,['KR'],,tt7299298,6.2,3762.0
Svaha: The Sixth Finger,Movie,2019,,122,Horror,['KR'],,tt7299298,6.2,3762.0
BREAK IT ALL: The History of Rock in Latin America,TV Show,2020,TV-MA,50,Documentation,['AR'],1.0,tt13570366,7.6,1215.0
BREAK IT ALL: The History of Rock in Latin America,TV Show,2020,TV-MA,50,Music,['AR'],1.0,tt13570366,7.6,1215.0
World Famous Lover,Movie,2020,,156,Romance,['IN'],,tt10991188,5.0,3130.0
World Famous Lover,Movie,2020,,156,Drama,['IN'],,tt10991188,5.0,3130.0
Bulbbul,Movie,2020,,94,Fantasy,['IN'],,tt12393526,6.5,11654.0
Bulbbul,Movie,2020,,94,Horror,['IN'],,tt12393526,6.5,11654.0
Bulbbul,Movie,2020,,94,Drama,['IN'],,tt12393526,6.5,11654.0
Terrace House: Tokyo 2019-2020,TV Show,2019,,46,Reality,['JP'],4.0,tt10686814,7.4,691.0
Terrace House: Tokyo 2019-2020,TV Show,2019,,46,Drama,['JP'],4.0,tt10686814,7.4,691.0
Queen Sono,TV Show,2020,TV-MA,89,Drama,['ZA'],2.0,tt9426290,5.9,1226.0
Queen Sono,TV Show,2020,TV-MA,89,Thriller,['ZA'],2.0,tt9426290,5.9,1226.0
Queen Sono,TV Show,2020,TV-MA,89,Action,['ZA'],2.0,tt9426290,5.9,1226.0
Queen Sono,TV Show,2020,TV-MA,89,Crime,['ZA'],2.0,tt9426290,5.9,1226.0
The Goop Lab,TV Show,2020,TV-MA,33,Documentation,[],1.0,tt11561206,2.5,3306.0
The Goop Lab,TV Show,2020,TV-MA,33,Reality,[],1.0,tt11561206,2.5,3306.0
Money Heist: The Phenomenon,Movie,2020,,57,Documentation,['ES'],,tt12078990,7.4,3419.0
Gold Statue,Movie,2019,,145,Comedy,['NG'],,tt10377292,6.2,52.0
Gold Statue,Movie,2019,,145,Drama,['NG'],,tt10377292,6.2,52.0
The Great Heist,TV Show,2020,TV-MA,44,Drama,['CO'],1.0,tt12624844,7.3,2528.0
The Great Heist,TV Show,2020,TV-MA,44,Thriller,['CO'],1.0,tt12624844,7.3,2528.0
The Great Heist,TV Show,2020,TV-MA,44,Crime,['CO'],1.0,tt12624844,7.3,2528.0
The Present,Movie,2020,PG-13,24,Drama,"['PS', 'QA']",,,,
Burning Cane,Movie,2019,,77,Drama,['US'],,tt7358154,5.5,630.0
My Country: The New Age,TV Show,2019,,75,Action,['KR'],1.0,,,
Pup Academy,TV Show,2019,TV-Y,26,Family,['US'],2.0,tt10302548,6.6,498.0
The King's Avatar,TV Show,2019,TV-MA,36,Action,['CN'],1.0,tt10732794,8.2,1042.0
The King's Avatar,TV Show,2019,TV-MA,36,Fantasy,['CN'],1.0,tt10732794,8.2,1042.0
World's Most Wanted,TV Show,2020,TV-14,45,Crime,['US'],1.0,tt12753698,7.1,2481.0
World's Most Wanted,TV Show,2020,TV-14,45,Documentation,['US'],1.0,tt12753698,7.1,2481.0
Gabriel Iglesias: One Show Fits All,Movie,2019,,90,Comedy,['US'],,tt9426212,7.2,1793.0
Gabriel Iglesias: One Show Fits All,Movie,2019,,90,Documentation,['US'],,tt9426212,7.2,1793.0
Street Food,TV Show,2019,TV-G,37,Documentation,['US'],2.0,tt10050778,7.9,2712.0
Into the Beat,Movie,2020,,102,Drama,['DE'],,tt10662234,5.3,1313.0
Into the Beat,Movie,2020,,102,Music,['DE'],,tt10662234,5.3,1313.0
Into the Beat,Movie,2020,,102,Romance,['DE'],,tt10662234,5.3,1313.0
Into the Beat,Movie,2020,,102,European,['DE'],,tt10662234,5.3,1313.0
Home Game,TV Show,2020,TV-MA,29,Documentation,['US'],1.0,tt12429046,7.0,841.0
Home Game,TV Show,2020,TV-MA,29,Sport,['US'],1.0,tt12429046,7.0,841.0
The Unlisted,TV Show,2019,,10,Family,['AU'],1.0,tt9184592,6.7,899.0
The Unlisted,TV Show,2019,,10,Scifi,['AU'],1.0,tt9184592,6.7,899.0
The Unlisted,TV Show,2019,,10,Thriller,['AU'],1.0,tt9184592,6.7,899.0
Saaho,Movie,2019,R,171,Thriller,['IN'],,tt6836936,5.5,18554.0
Saaho,Movie,2019,R,171,Action,['IN'],,tt6836936,5.5,18554.0
Saaho,Movie,2019,R,171,Crime,['IN'],,tt6836936,5.5,18554.0
Saaho,Movie,2019,R,171,Drama,['IN'],,tt6836936,5.5,18554.0
Saaho,Movie,2019,R,171,Romance,['IN'],,tt6836936,5.5,18554.0
Game Over,Movie,2019,,102,Thriller,['IN'],,tt8914492,7.0,7297.0
Game Over,Movie,2019,,102,Drama,['IN'],,tt8914492,7.0,7297.0
Game Over,Movie,2019,,102,Scifi,['IN'],,tt8914492,7.0,7297.0
45 RPM,TV Show,2019,TV-MA,57,Drama,['ES'],1.0,tt8987918,7.2,497.0
45 RPM,TV Show,2019,TV-MA,57,Music,['ES'],1.0,tt8987918,7.2,497.0
Trailer Park Boys: The Animated Series,TV Show,2019,TV-MA,25,Animation,['CA'],2.0,tt9814900,7.6,2854.0
Trailer Park Boys: The Animated Series,TV Show,2019,TV-MA,25,Comedy,['CA'],2.0,tt9814900,7.6,2854.0
El Dragón: Return of a Warrior,TV Show,2019,TV-MA,53,Action,['US'],2.0,tt9281190,6.8,1853.0
El Dragón: Return of a Warrior,TV Show,2019,TV-MA,53,Drama,['US'],2.0,tt9281190,6.8,1853.0
Malibu Rescue: The Series,TV Show,2019,TV-G,26,Comedy,['US'],1.0,tt9098432,5.4,979.0
Malibu Rescue: The Series,TV Show,2019,TV-G,26,Action,['US'],1.0,tt9098432,5.4,979.0
Malibu Rescue: The Series,TV Show,2019,TV-G,26,Family,['US'],1.0,tt9098432,5.4,979.0
A Kid from Coney Island,Movie,2019,,89,Documentation,"['CN', 'US']",,tt9567112,7.0,536.0
A Kid from Coney Island,Movie,2019,,89,Sport,"['CN', 'US']",,tt9567112,7.0,536.0
A Remarkable Tale,Movie,2019,PG,93,Comedy,['ES'],,tt8296660,5.3,1159.0
A Remarkable Tale,Movie,2019,PG,93,Drama,['ES'],,tt8296660,5.3,1159.0
A Remarkable Tale,Movie,2019,PG,93,European,['ES'],,tt8296660,5.3,1159.0
The Club,TV Show,2019,TV-MA,34,Comedy,['MX'],1.0,,,
The Club,TV Show,2019,TV-MA,34,Drama,['MX'],1.0,,,
Michael McIntyre: Showman,Movie,2020,,62,Comedy,[],,tt11860624,7.1,1219.0
Sneakerheads,TV Show,2020,,28,Comedy,['US'],1.0,,,
Jezebel,Movie,2020,,88,Drama,['US'],,tt7103742,6.9,1304.0
Trouble,Movie,2019,,87,Comedy,['CA'],,tt6772524,5.8,3187.0
Trouble,Movie,2019,,87,Family,['CA'],,tt6772524,5.8,3187.0
Trouble,Movie,2019,,87,Music,['CA'],,tt6772524,5.8,3187.0
Trouble,Movie,2019,,87,Animation,['CA'],,tt6772524,5.8,3187.0
U Turn,Movie,2020,,98,Horror,[],,tt11638656,4.3,268.0
U Turn,Movie,2020,,98,Thriller,[],,tt11638656,4.3,268.0
"Frankenstein's Monster's Monster, Frankenstein",Movie,2019,,32,Comedy,['US'],,tt10516390,5.8,2166.0
Patria,Movie,2019,,89,Documentation,['MX'],,tt9647980,7.2,102.0
Patria,Movie,2019,,89,History,['MX'],,tt9647980,7.2,102.0
A Love Song for Latasha,Movie,2019,,18,Documentation,['US'],,,,
Dave Chappelle: The Kennedy Center Mark Twain Prize,Movie,2020,,86,Comedy,['US'],,,,
Private Lives,TV Show,2020,,67,Action,['KR'],1.0,tt12560270,6.7,595.0
Private Lives,TV Show,2020,,67,Thriller,['KR'],1.0,tt12560270,6.7,595.0
Private Lives,TV Show,2020,,67,Drama,['KR'],1.0,tt12560270,6.7,595.0
Private Lives,TV Show,2020,,67,Crime,['KR'],1.0,tt12560270,6.7,595.0
Private Lives,TV Show,2020,,67,Romance,['KR'],1.0,tt12560270,6.7,595.0
Rising Phoenix,Movie,2020,PG-13,105,Documentation,['GB'],,tt10851618,8.1,1659.0
Rising Phoenix,Movie,2020,PG-13,105,Sport,['GB'],,tt10851618,8.1,1659.0
Win the Wilderness: Alaska,TV Show,2020,,59,Documentation,[],1.0,tt11718294,6.9,724.0
Win the Wilderness: Alaska,TV Show,2020,,59,Reality,[],1.0,tt11718294,6.9,724.0
7SEEDS,TV Show,2019,TV-MA,25,Scifi,['JP'],2.0,tt9348718,6.3,1378.0
7SEEDS,TV Show,2019,TV-MA,25,Drama,['JP'],2.0,tt9348718,6.3,1378.0
7SEEDS,TV Show,2019,TV-MA,25,Animation,['JP'],2.0,tt9348718,6.3,1378.0
7SEEDS,TV Show,2019,TV-MA,25,Action,['JP'],2.0,tt9348718,6.3,1378.0
7SEEDS,TV Show,2019,TV-MA,25,Horror,['JP'],2.0,tt9348718,6.3,1378.0
7SEEDS,TV Show,2019,TV-MA,25,Romance,['JP'],2.0,tt9348718,6.3,1378.0
NiNoKuni,Movie,2019,PG-13,106,Fantasy,['JP'],,tt9760504,6.1,3296.0
NiNoKuni,Movie,2019,PG-13,106,Animation,['JP'],,tt9760504,6.1,3296.0
NiNoKuni,Movie,2019,PG-13,106,Action,['JP'],,tt9760504,6.1,3296.0
NiNoKuni,Movie,2019,PG-13,106,Family,['JP'],,tt9760504,6.1,3296.0
NiNoKuni,Movie,2019,PG-13,106,Romance,['JP'],,tt9760504,6.1,3296.0
Jamtara – Sabka Number Ayega,TV Show,2020,,29,Drama,['IN'],1.0,tt11150912,7.3,6165.0
Jamtara – Sabka Number Ayega,TV Show,2020,,29,Crime,['IN'],1.0,tt11150912,7.3,6165.0
Mucho Mucho Amor: The Legend of Walter Mercado,Movie,2020,,96,Documentation,['US'],,tt11378264,7.3,3251.0
Hyena,TV Show,2020,,60,Drama,['KR'],1.0,tt11534164,7.7,765.0
Hyena,TV Show,2020,,60,Romance,['KR'],1.0,tt11534164,7.7,765.0
Stolen Away,TV Show,2020,TV-14,48,Thriller,['ES'],1.0,tt10064124,7.1,2314.0
Stolen Away,TV Show,2020,TV-14,48,Action,['ES'],1.0,tt10064124,7.1,2314.0
Stolen Away,TV Show,2020,TV-14,48,Crime,['ES'],1.0,tt10064124,7.1,2314.0
Stolen Away,TV Show,2020,TV-14,48,Drama,['ES'],1.0,tt10064124,7.1,2314.0
The Main Event,Movie,2020,,102,Comedy,['US'],,tt10540242,4.8,2279.0
The Main Event,Movie,2020,,102,Action,['US'],,tt10540242,4.8,2279.0
The Main Event,Movie,2020,,102,Family,['US'],,tt10540242,4.8,2279.0
The Main Event,Movie,2020,,102,Fantasy,['US'],,tt10540242,4.8,2279.0
The Main Event,Movie,2020,,102,Sport,['US'],,tt10540242,4.8,2279.0
Cagaster of an Insect Cage,TV Show,2020,TV-14,26,Scifi,['JP'],1.0,,,
Search: WWW,TV Show,2019,,72,Comedy,['KR'],1.0,tt10253244,7.9,1308.0
Search: WWW,TV Show,2019,,72,Drama,['KR'],1.0,tt10253244,7.9,1308.0
Search: WWW,TV Show,2019,,72,Romance,['KR'],1.0,tt10253244,7.9,1308.0
Jack Whitehall: I'm Only Joking,Movie,2020,,58,Comedy,['GB'],,tt12588432,6.6,1468.0
Hook,TV Show,2020,TV-MA,43,Drama,['TH'],1.0,tt12659696,6.5,25.0
Hook,TV Show,2020,TV-MA,43,Romance,['TH'],1.0,tt12659696,6.5,25.0
Hook,TV Show,2020,TV-MA,43,Sport,['TH'],1.0,tt12659696,6.5,25.0
I Hear You,TV Show,2019,TV-14,45,Drama,['CN'],1.0,tt10327440,7.3,560.0
I Hear You,TV Show,2019,TV-14,45,Comedy,['CN'],1.0,tt10327440,7.3,560.0
I Hear You,TV Show,2019,TV-14,45,Romance,['CN'],1.0,tt10327440,7.3,560.0
Leila,TV Show,2019,TV-MA,46,War,['IN'],1.0,tt7259274,4.7,8796.0
Leila,TV Show,2019,TV-MA,46,Scifi,['IN'],1.0,tt7259274,4.7,8796.0
Leila,TV Show,2019,TV-MA,46,Drama,['IN'],1.0,tt7259274,4.7,8796.0
Violet Evergarden: Eternity and the Auto Memories Doll,Movie,2019,,90,Family,['JP'],,tt10477558,7.4,4503.0
Violet Evergarden: Eternity and the Auto Memories Doll,Movie,2019,,90,Animation,['JP'],,tt10477558,7.4,4503.0
Violet Evergarden: Eternity and the Auto Memories Doll,Movie,2019,,90,Drama,['JP'],,tt10477558,7.4,4503.0
Violet Evergarden: Eternity and the Auto Memories Doll,Movie,2019,,90,Fantasy,['JP'],,tt10477558,7.4,4503.0
Operation Christmas Drop,Movie,2020,,95,Romance,['US'],,tt13236566,5.8,11329.0
Operation Christmas Drop,Movie,2020,,95,Comedy,['US'],,tt13236566,5.8,11329.0
Operation Christmas Drop,Movie,2020,,95,Family,['US'],,tt13236566,5.8,11329.0
Merry Happy Whatever,TV Show,2019,TV-PG,26,Comedy,['US'],1.0,tt9777322,6.4,4542.0
Ek Ladki Ko Dekha Toh Aisa Laga,Movie,2019,,121,Drama,['IN'],,tt8108164,5.6,4288.0
Ek Ladki Ko Dekha Toh Aisa Laga,Movie,2019,,121,Romance,['IN'],,tt8108164,5.6,4288.0
Ek Ladki Ko Dekha Toh Aisa Laga,Movie,2019,,121,Comedy,['IN'],,tt8108164,5.6,4288.0
Well-Intended Love,TV Show,2019,TV-14,43,Drama,['CN'],2.0,tt9886950,7.2,1433.0
Well-Intended Love,TV Show,2019,TV-14,43,Romance,['CN'],2.0,tt9886950,7.2,1433.0
The Neighbor,TV Show,2019,TV-MA,30,Comedy,['ES'],2.0,tt9731222,6.5,2125.0
The Neighbor,TV Show,2019,TV-MA,30,Action,['ES'],2.0,tt9731222,6.5,2125.0
Dragon Rider,Movie,2020,,100,Family,"['ES', 'BE', 'DE']",,tt7080422,5.6,1522.0
Dragon Rider,Movie,2020,,100,Fantasy,"['ES', 'BE', 'DE']",,tt7080422,5.6,1522.0
Dragon Rider,Movie,2020,,100,Animation,"['ES', 'BE', 'DE']",,tt7080422,5.6,1522.0
Dragon Rider,Movie,2020,,100,Comedy,"['ES', 'BE', 'DE']",,tt7080422,5.6,1522.0
Dragon Rider,Movie,2020,,100,European,"['ES', 'BE', 'DE']",,tt7080422,5.6,1522.0
The Healing Powers of Dude,TV Show,2020,TV-G,30,Fantasy,[],1.0,tt10540562,6.5,873.0
The Healing Powers of Dude,TV Show,2020,TV-G,30,Action,[],1.0,tt10540562,6.5,873.0
The Healing Powers of Dude,TV Show,2020,TV-G,30,Comedy,[],1.0,tt10540562,6.5,873.0
The Healing Powers of Dude,TV Show,2020,TV-G,30,Drama,[],1.0,tt10540562,6.5,873.0
The Healing Powers of Dude,TV Show,2020,TV-G,30,Family,[],1.0,tt10540562,6.5,873.0
American Son,Movie,2019,,90,Drama,['US'],,tt9664078,5.8,6904.0
Only Mine,Movie,2019,,87,Drama,['US'],,tt9271164,4.6,3013.0
Only Mine,Movie,2019,,87,Thriller,['US'],,tt9271164,4.6,3013.0
Best of Stand-up 2020,Movie,2020,,76,Comedy,['US'],,tt13649688,5.4,601.0
Back with the Ex,TV Show,2019,,44,Reality,['AU'],1.0,tt11272424,6.2,615.0
Back with the Ex,TV Show,2019,,44,Comedy,['AU'],1.0,tt11272424,6.2,615.0
Triad Princess,TV Show,2019,,45,Drama,['TW'],1.0,tt9314996,6.8,658.0
The Crimes That Bind,Movie,2020,,99,Drama,['AR'],,tt10915060,6.7,3912.0
The Crimes That Bind,Movie,2020,,99,Thriller,['AR'],,tt10915060,6.7,3912.0
The Crimes That Bind,Movie,2020,,99,Crime,['AR'],,tt10915060,6.7,3912.0
Bheeshma,Movie,2020,,151,Romance,['IN'],,,,
Bheeshma,Movie,2020,,151,Comedy,['IN'],,,,
Rich in Love,Movie,2020,,104,Romance,['BR'],,tt10329566,6.0,2616.0
Rich in Love,Movie,2020,,104,Comedy,['BR'],,tt10329566,6.0,2616.0
Last One Standing,TV Show,2019,,36,Scifi,[],1.0,tt11465292,7.0,18.0
Last One Standing,TV Show,2019,,36,Thriller,[],1.0,tt11465292,7.0,18.0
Last One Standing,TV Show,2019,,36,Drama,[],1.0,tt11465292,7.0,18.0
The Big Show Show,TV Show,2020,TV-PG,26,Comedy,['US'],1.0,tt10726356,6.3,2375.0
Basketball or Nothing,TV Show,2019,TV-PG,0,Documentation,['US'],1.0,tt10698408,7.4,614.0
Basketball or Nothing,TV Show,2019,TV-PG,0,Sport,['US'],1.0,tt10698408,7.4,614.0
The Christmas Chronicles: Part Two,Movie,2020,PG,112,Comedy,['US'],,tt11057644,6.0,29280.0
The Christmas Chronicles: Part Two,Movie,2020,PG,112,Family,['US'],,tt11057644,6.0,29280.0
The Christmas Chronicles: Part Two,Movie,2020,PG,112,Fantasy,['US'],,tt11057644,6.0,29280.0
Memories of a Teenager,Movie,2019,,93,Drama,['AR'],,tt11254858,6.5,778.0
The Beast,Movie,2020,,90,Crime,['IT'],,tt11499506,5.2,4281.0
The Beast,Movie,2020,,90,Action,['IT'],,tt11499506,5.2,4281.0
The Beast,Movie,2020,,90,Drama,['IT'],,tt11499506,5.2,4281.0
The Beast,Movie,2020,,90,Thriller,['IT'],,tt11499506,5.2,4281.0
The Lies Within,TV Show,2019,,60,Crime,['KR'],1.0,tt10919902,7.0,365.0
The Lies Within,TV Show,2019,,60,Thriller,['KR'],1.0,tt10919902,7.0,365.0
The Lies Within,TV Show,2019,,60,Drama,['KR'],1.0,tt10919902,7.0,365.0
The Yin-Yang Master: Dream of Eternity,Movie,2020,PG-13,132,Scifi,['CN'],,tt11454718,6.4,4647.0
The Yin-Yang Master: Dream of Eternity,Movie,2020,PG-13,132,Action,['CN'],,tt11454718,6.4,4647.0
The Yin-Yang Master: Dream of Eternity,Movie,2020,PG-13,132,Drama,['CN'],,tt11454718,6.4,4647.0
The Yin-Yang Master: Dream of Eternity,Movie,2020,PG-13,132,Fantasy,['CN'],,tt11454718,6.4,4647.0
"El Pepe, A Supreme Life",Movie,2019,,74,Documentation,"['RS', 'UY', 'AR']",,tt8900434,7.1,1867.0
Mighty Express,TV Show,2020,TV-Y,14,,['CA'],6.0,,,
Glitch Techs,TV Show,2020,TV-G,25,Scifi,['US'],2.0,,,
Go! Live Your Way,TV Show,2019,TV-Y7,40,Drama,['AR'],2.0,tt9654086,6.7,606.0
Go! Live Your Way,TV Show,2019,TV-Y7,40,Comedy,['AR'],2.0,tt9654086,6.7,606.0
Go! Live Your Way,TV Show,2019,TV-Y7,40,Romance,['AR'],2.0,tt9654086,6.7,606.0
One Spring Night,TV Show,2019,,47,Drama,['KR'],1.0,tt10192576,7.9,2503.0
One Spring Night,TV Show,2019,,47,Romance,['KR'],1.0,tt10192576,7.9,2503.0
The Man Without Gravity,Movie,2019,,107,Drama,"['BE', 'FR', 'IT']",,tt9646240,5.8,2485.0
The Man Without Gravity,Movie,2019,,107,Comedy,"['BE', 'FR', 'IT']",,tt9646240,5.8,2485.0
The Man Without Gravity,Movie,2019,,107,Fantasy,"['BE', 'FR', 'IT']",,tt9646240,5.8,2485.0
Bad Boy Billionaires: India,TV Show,2020,TV-14,0,Crime,['XX'],1.0,tt12923630,7.9,3010.0
Bad Boy Billionaires: India,TV Show,2020,TV-14,0,Documentation,['XX'],1.0,tt12923630,7.9,3010.0
Designated Survivor: 60 Days,TV Show,2019,,74,War,['KR'],1.0,tt10340990,8.1,1201.0
Designated Survivor: 60 Days,TV Show,2019,,74,Thriller,['KR'],1.0,tt10340990,8.1,1201.0
Designated Survivor: 60 Days,TV Show,2019,,74,Drama,['KR'],1.0,tt10340990,8.1,1201.0
Cinderela Pop,Movie,2019,,94,Romance,['BR'],,tt8716800,4.5,1046.0
Cinderela Pop,Movie,2019,,94,Music,['BR'],,tt8716800,4.5,1046.0
Cinderela Pop,Movie,2019,,94,Family,['BR'],,tt8716800,4.5,1046.0
Cannon Busters,TV Show,2019,TV-MA,24,Scifi,"['FR', 'US', 'JP']",1.0,tt5066664,6.7,1172.0
Cannon Busters,TV Show,2019,TV-MA,24,Action,"['FR', 'US', 'JP']",1.0,tt5066664,6.7,1172.0
Cannon Busters,TV Show,2019,TV-MA,24,Animation,"['FR', 'US', 'JP']",1.0,tt5066664,6.7,1172.0
Cannon Busters,TV Show,2019,TV-MA,24,Fantasy,"['FR', 'US', 'JP']",1.0,tt5066664,6.7,1172.0
Million Dollar Beach House,TV Show,2020,TV-MA,28,Reality,['US'],1.0,tt12882136,4.2,804.0
Notes for My Son,Movie,2020,,83,Drama,['AR'],,tt13353486,6.4,912.0
Street Flow,Movie,2019,,96,Drama,['FR'],,tt10958282,6.4,1509.0
Street Flow,Movie,2019,,96,Crime,['FR'],,tt10958282,6.4,1509.0
Patton Oswalt: I Love Everything,TV Show,2020,,53,,[],1.0,,,
Juanita,Movie,2019,,90,Drama,['US'],,tt6155456,6.0,2336.0
Absurd Planet,TV Show,2020,TV-PG,20,Documentation,['US'],1.0,tt12027008,3.9,1459.0
My Husband Won't Fit,TV Show,2019,TV-MA,34,Drama,['JP'],1.0,tt10027946,6.7,798.0
My Husband Won't Fit,TV Show,2019,TV-MA,34,Romance,['JP'],1.0,tt10027946,6.7,798.0
"Whose Vote Counts, Explained",TV Show,2020,TV-PG,25,Documentation,[],1.0,tt13005714,7.3,1139.0
Intuition,Movie,2020,,116,Thriller,['AR'],,tt12282598,5.5,2613.0
Intuition,Movie,2020,,116,Crime,['AR'],,tt12282598,5.5,2613.0
When the Camellia Blooms,TV Show,2019,,55,Comedy,['KR'],1.0,tt10826064,8.0,2371.0
When the Camellia Blooms,TV Show,2019,,55,Drama,['KR'],1.0,tt10826064,8.0,2371.0
When the Camellia Blooms,TV Show,2019,,55,Romance,['KR'],1.0,tt10826064,8.0,2371.0
When the Camellia Blooms,TV Show,2019,,55,Thriller,['KR'],1.0,tt10826064,8.0,2371.0
Mrs. Serial Killer,Movie,2020,,106,Thriller,['IN'],,tt10230426,5.3,19630.0
Mrs. Serial Killer,Movie,2020,,106,Crime,['IN'],,tt10230426,5.3,19630.0
Mrs. Serial Killer,Movie,2020,,106,Drama,['IN'],,tt10230426,5.3,19630.0
The Forest of Love: Deep Cut,TV Show,2020,TV-MA,0,Crime,['JP'],1.0,tt12079236,6.8,426.0
The Forest of Love: Deep Cut,TV Show,2020,TV-MA,0,Horror,['JP'],1.0,tt12079236,6.8,426.0
The Forest of Love: Deep Cut,TV Show,2020,TV-MA,0,Thriller,['JP'],1.0,tt12079236,6.8,426.0
The Forest of Love: Deep Cut,TV Show,2020,TV-MA,0,Drama,['JP'],1.0,tt12079236,6.8,426.0
A Land Imagined,Movie,2019,,95,Drama,"['SG', 'FR', 'NL']",,tt8726116,6.2,1289.0
A Land Imagined,Movie,2019,,95,Thriller,"['SG', 'FR', 'NL']",,tt8726116,6.2,1289.0
A Land Imagined,Movie,2019,,95,European,"['SG', 'FR', 'NL']",,tt8726116,6.2,1289.0
revisions,TV Show,2019,TV-MA,22,Action,['JP'],1.0,tt9522354,5.9,598.0
revisions,TV Show,2019,TV-MA,22,Scifi,['JP'],1.0,tt9522354,5.9,598.0
revisions,TV Show,2019,TV-MA,22,Animation,['JP'],1.0,tt9522354,5.9,598.0
